locus_idx,locus_mean_af,soup_contribution,alpha
73467,1.00000000,0.01261973,0.01261973
73468,0.13888889,0.00175274,0.01261973
73469,1.00000000,0.01261973,0.01261973
73470,0.00000000,0.00000000,0.01261973
73471,1.00000000,0.01261973,0.01261973
73472,0.00000000,0.00000000,0.01261973
73473,0.09090909,0.00114725,0.01261973
73474,1.00000000,0.01261973,0.01261973
73475,0.21518987,0.00271564,0.01261973
73476,0.07894737,0.00099629,0.01261973
73477,0.20588235,0.00259818,0.01261973
73478,1.00000000,0.01261973,0.01261973
73479,0.50000000,0.00630987,0.01261973
73480,0.66666667,0.00841316,0.01261973
73481,1.00000000,0.01261973,0.01261973
73482,1.00000000,0.01261973,0.01261973
73483,1.00000000,0.01261973,0.01261973
73484,0.22222222,0.00280439,0.01261973
73485,1.00000000,0.01261973,0.01261973
73486,0.61538462,0.00776599,0.01261973
73487,0.50000000,0.00630987,0.01261973
73488,0.04761905,0.00060094,0.01261973
73489,0.04545455,0.00057362,0.01261973
73490,1.00000000,0.01261973,0.01261973
73491,0.03571429,0.00045070,0.01261973
73492,0.23005220,0.00290320,0.01261973
73493,0.33333333,0.00420658,0.01261973
73494,0.33333333,0.00420658,0.01261973
73495,1.00000000,0.01261973,0.01261973
73496,1.00000000,0.01261973,0.01261973
73497,1.00000000,0.01261973,0.01261973
73498,1.00000000,0.01261973,0.01261973
73499,1.00000000,0.01261973,0.01261973
73500,1.00000000,0.01261973,0.01261973
73501,0.97297297,0.01227866,0.01261973
73502,1.00000000,0.01261973,0.01261973
73503,1.00000000,0.01261973,0.01261973
73504,1.00000000,0.01261973,0.01261973
73505,0.16666667,0.00210329,0.01261973
73506,0.00000000,0.00000000,0.01261973
73507,1.00000000,0.01261973,0.01261973
73508,1.00000000,0.01261973,0.01261973
73509,1.00000000,0.01261973,0.01261973
73510,0.16666667,0.00210329,0.01261973
73511,0.25000000,0.00315493,0.01261973
73512,0.11111111,0.00140219,0.01261973
73513,0.11111111,0.00140219,0.01261973
73514,0.10000000,0.00126197,0.01261973
73515,0.00000000,0.00000000,0.01261973
73516,0.50000000,0.00630987,0.01261973
73517,0.75000000,0.00946480,0.01261973
73518,0.41666667,0.00525822,0.01261973
73519,1.00000000,0.01261973,0.01261973
73520,1.00000000,0.01261973,0.01261973
73521,1.00000000,0.01261973,0.01261973
73522,0.33333333,0.00420658,0.01261973
73523,0.00000000,0.00000000,0.01261973
73524,1.00000000,0.01261973,0.01261973
73525,1.00000000,0.01261973,0.01261973
73526,0.20000000,0.00252395,0.01261973
73527,0.80000000,0.01009579,0.01261973
73528,0.25000000,0.00315493,0.01261973
73529,0.00000000,0.00000000,0.01261973
73530,0.00000000,0.00000000,0.01261973
73531,1.00000000,0.01261973,0.01261973
73532,0.20000000,0.00252395,0.01261973
73533,0.20000000,0.00252395,0.01261973
73534,0.20000000,0.00252395,0.01261973
73535,0.00000000,0.00000000,0.01261973
73536,0.00000000,0.00000000,0.01261973
73537,0.33333333,0.00420658,0.01261973
73538,0.33333333,0.00420658,0.01261973
73539,0.00000000,0.00000000,0.01261973
73540,0.66666667,0.00841316,0.01261973
73541,0.00000000,0.00000000,0.01261973
73542,1.00000000,0.01261973,0.01261973
73543,0.25000000,0.00315493,0.01261973
73544,1.00000000,0.01261973,0.01261973
73545,1.00000000,0.01261973,0.01261973
73546,1.00000000,0.01261973,0.01261973
73547,1.00000000,0.01261973,0.01261973
73548,0.00000000,0.00000000,0.01261973
73549,0.00000000,0.00000000,0.01261973
73550,0.80000000,0.01009579,0.01261973
73551,1.00000000,0.01261973,0.01261973
73552,0.00000000,0.00000000,0.01261973
73553,0.05555556,0.00070110,0.01261973
73554,0.06250000,0.00078873,0.01261973
73555,0.00000000,0.00000000,0.01261973
73556,1.00000000,0.01261973,0.01261973
73557,0.00000000,0.00000000,0.01261973
73558,1.00000000,0.01261973,0.01261973
73559,0.50000000,0.00630987,0.01261973
73560,0.14285714,0.00180282,0.01261973
73561,0.00000000,0.00000000,0.01261973
73562,1.00000000,0.01261973,0.01261973
73563,1.00000000,0.01261973,0.01261973
73564,1.00000000,0.01261973,0.01261973
73565,1.00000000,0.01261973,0.01261973
73566,1.00000000,0.01261973,0.01261973
73567,1.00000000,0.01261973,0.01261973
73568,0.88888889,0.01121754,0.01261973
73569,0.87500000,0.01104227,0.01261973
73570,0.83333333,0.01051644,0.01261973
73571,0.00000000,0.00000000,0.01261973
73572,1.00000000,0.01261973,0.01261973
73573,0.00000000,0.00000000,0.01261973
73574,0.09090909,0.00114725,0.01261973
73575,0.00000000,0.00000000,0.01261973
73576,0.09090909,0.00114725,0.01261973
73577,0.08333333,0.00105164,0.01261973
73578,0.00000000,0.00000000,0.01261973
73579,0.05263158,0.00066420,0.01261973
73580,0.09090909,0.00114725,0.01261973
73581,0.12500000,0.00157747,0.01261973
73582,1.00000000,0.01261973,0.01261973
73583,0.00000000,0.00000000,0.01261973
73584,0.73333333,0.00925447,0.01261973
73585,0.06666667,0.00084132,0.01261973
73586,0.07142857,0.00090141,0.01261973
73587,0.04761905,0.00060094,0.01261973
73588,0.11111111,0.00140219,0.01261973
73589,0.00000000,0.00000000,0.01261973
73590,0.00000000,0.00000000,0.01261973
73591,0.50000000,0.00630987,0.01261973
73592,1.00000000,0.01261973,0.01261973
73593,0.00000000,0.00000000,0.01261973
73594,0.00000000,0.00000000,0.01261973
73595,0.11111111,0.00140219,0.01261973
73596,1.00000000,0.01261973,0.01261973
73597,0.00000000,0.00000000,0.01261973
73598,0.00000000,0.00000000,0.01261973
73599,0.50000000,0.00630987,0.01261973
73600,0.16666667,0.00210329,0.01261973
73601,0.62500000,0.00788733,0.01261973
73602,0.08333333,0.00105164,0.01261973
73603,0.33333333,0.00420658,0.01261973
73604,0.35714286,0.00450705,0.01261973
73605,0.21428571,0.00270423,0.01261973
73606,0.07692308,0.00097075,0.01261973
73607,0.14285714,0.00180282,0.01261973
73608,0.16666667,0.00210329,0.01261973
73609,0.20000000,0.00252395,0.01261973
73610,0.40000000,0.00504789,0.01261973
73611,0.20000000,0.00252395,0.01261973
73612,0.14285714,0.00180282,0.01261973
73613,0.33333333,0.00420658,0.01261973
73614,0.16666667,0.00210329,0.01261973
73615,0.50000000,0.00630987,0.01261973
73616,0.16666667,0.00210329,0.01261973
73617,0.06818182,0.00086044,0.01261973
73618,0.00000000,0.00000000,0.01261973
73619,0.63157895,0.00797036,0.01261973
73620,0.27777778,0.00350548,0.01261973
73621,0.31578947,0.00398518,0.01261973
73622,0.05882353,0.00074234,0.01261973
73623,0.17647059,0.00222701,0.01261973
73624,0.11764706,0.00148467,0.01261973
73625,0.56250000,0.00709860,0.01261973
73626,0.40000000,0.00504789,0.01261973
73627,0.50000000,0.00630987,0.01261973
73628,0.11764706,0.00148467,0.01261973
73629,0.09090909,0.00114725,0.01261973
73630,1.00000000,0.01261973,0.01261973
73631,0.14285714,0.00180282,0.01261973
73632,0.00000000,0.00000000,0.01261973
73633,0.00000000,0.00000000,0.01261973
73634,0.50000000,0.00630987,0.01261973
73635,0.00000000,0.00000000,0.01261973
73636,0.50000000,0.00630987,0.01261973
73637,0.12500000,0.00157747,0.01261973
73638,0.10000000,0.00126197,0.01261973
73639,0.00000000,0.00000000,0.01261973
73640,0.09090909,0.00114725,0.01261973
73641,0.09090909,0.00114725,0.01261973
73642,0.14285714,0.00180282,0.01261973
73643,0.16666667,0.00210329,0.01261973
73644,0.12500000,0.00157747,0.01261973
73645,0.12500000,0.00157747,0.01261973
73646,0.50000000,0.00630987,0.01261973
73647,1.00000000,0.01261973,0.01261973
73648,0.00000000,0.00000000,0.01261973
73649,0.10000000,0.00126197,0.01261973
73650,0.11111111,0.00140219,0.01261973
73651,0.14285714,0.00180282,0.01261973
73652,0.00000000,0.00000000,0.01261973
73653,0.20000000,0.00252395,0.01261973
73654,0.18181818,0.00229450,0.01261973
73655,0.14285714,0.00180282,0.01261973
73656,0.14285714,0.00180282,0.01261973
73657,0.14285714,0.00180282,0.01261973
73658,0.00000000,0.00000000,0.01261973
73659,0.33333333,0.00420658,0.01261973
73660,0.33333333,0.00420658,0.01261973
73661,0.50000000,0.00630987,0.01261973
73662,0.00000000,0.00000000,0.01261973
73663,0.14285714,0.00180282,0.01261973
73664,0.66666667,0.00841316,0.01261973
73665,0.10000000,0.00126197,0.01261973
73666,1.00000000,0.01261973,0.01261973
73667,0.33333333,0.00420658,0.01261973
73668,0.25000000,0.00315493,0.01261973
73669,0.20000000,0.00252395,0.01261973
73670,0.00000000,0.00000000,0.01261973
73671,0.50000000,0.00630987,0.01261973
73672,0.00000000,0.00000000,0.01261973
73673,0.22727273,0.00286812,0.01261973
73674,0.04545455,0.00057362,0.01261973
73675,0.33333333,0.00420658,0.01261973
73676,0.05882353,0.00074234,0.01261973
73677,0.06250000,0.00078873,0.01261973
73678,0.00000000,0.00000000,0.01261973
73679,0.00000000,0.00000000,0.01261973
73680,0.14285714,0.00180282,0.01261973
73681,0.09090909,0.00114725,0.01261973
73682,0.05882353,0.00074234,0.01261973
73683,0.00000000,0.00000000,0.01261973
73684,0.50000000,0.00630987,0.01261973
73685,0.05882353,0.00074234,0.01261973
73686,1.00000000,0.01261973,0.01261973
73687,0.00000000,0.00000000,0.01261973
73688,0.00000000,0.00000000,0.01261973
73689,0.28571429,0.00360564,0.01261973
73690,0.14285714,0.00180282,0.01261973
73691,0.06666667,0.00084132,0.01261973
73692,0.06666667,0.00084132,0.01261973
73693,0.00000000,0.00000000,0.01261973
73694,0.50000000,0.00630987,0.01261973
73695,0.07692308,0.00097075,0.01261973
73696,1.00000000,0.01261973,0.01261973
73697,1.00000000,0.01261973,0.01261973
73698,0.20000000,0.00252395,0.01261973
73699,0.16666667,0.00210329,0.01261973
73700,0.00000000,0.00000000,0.01261973
73701,0.25000000,0.00315493,0.01261973
73702,0.08333333,0.00105164,0.01261973
73703,1.00000000,0.01261973,0.01261973
73704,0.45454545,0.00573624,0.01261973
73705,0.25000000,0.00315493,0.01261973
73706,0.40000000,0.00504789,0.01261973
73707,0.12500000,0.00157747,0.01261973
73708,1.00000000,0.01261973,0.01261973
73709,1.00000000,0.01261973,0.01261973
73710,0.50000000,0.00630987,0.01261973
73711,0.42857143,0.00540846,0.01261973
73712,1.00000000,0.01261973,0.01261973
73713,0.00000000,0.00000000,0.01261973
73714,0.46153846,0.00582449,0.01261973
73715,0.85714286,0.01081691,0.01261973
73716,0.50000000,0.00630987,0.01261973
73717,0.83333333,0.01051644,0.01261973
73718,0.12500000,0.00157747,0.01261973
73719,0.25000000,0.00315493,0.01261973
73720,0.25000000,0.00315493,0.01261973
73721,0.25000000,0.00315493,0.01261973
73722,1.00000000,0.01261973,0.01261973
73723,0.22222222,0.00280439,0.01261973
73724,0.16666667,0.00210329,0.01261973
73725,0.23076923,0.00291225,0.01261973
73726,0.85714286,0.01081691,0.01261973
73727,1.00000000,0.01261973,0.01261973
73728,1.00000000,0.01261973,0.01261973
73729,0.00000000,0.00000000,0.01261973
73730,0.25000000,0.00315493,0.01261973
73731,0.33333333,0.00420658,0.01261973
73732,0.38461538,0.00485374,0.01261973
73733,1.00000000,0.01261973,0.01261973
73734,0.23404255,0.00295355,0.01261973
73735,1.00000000,0.01261973,0.01261973
73736,0.02439024,0.00030780,0.01261973
73737,1.00000000,0.01261973,0.01261973
73738,0.00000000,0.00000000,0.01261973
73739,0.40000000,0.00504789,0.01261973
73740,0.00000000,0.00000000,0.01261973
73741,0.66666667,0.00841316,0.01261973
73742,0.20000000,0.00252395,0.01261973
73743,0.00000000,0.00000000,0.01261973
73744,0.20000000,0.00252395,0.01261973
73745,1.00000000,0.01261973,0.01261973
73746,0.12500000,0.00157747,0.01261973
73747,0.25000000,0.00315493,0.01261973
73748,0.00000000,0.00000000,0.01261973
73749,0.04000000,0.00050479,0.01261973
73750,0.00000000,0.00000000,0.01261973
73751,0.00000000,0.00000000,0.01261973
73752,0.00000000,0.00000000,0.01261973
73753,1.00000000,0.01261973,0.01261973
73754,1.00000000,0.01261973,0.01261973
73755,0.00000000,0.00000000,0.01261973
73756,0.57142857,0.00721128,0.01261973
73757,0.00000000,0.00000000,0.01261973
73758,1.00000000,0.01261973,0.01261973
73759,0.00000000,0.00000000,0.01261973
73760,0.33333333,0.00420658,0.01261973
73761,0.00000000,0.00000000,0.01261973
73762,0.00000000,0.00000000,0.01261973
73763,0.40000000,0.00504789,0.01261973
73764,0.20000000,0.00252395,0.01261973
73765,0.23333333,0.00294460,0.01261973
73766,0.09803922,0.00123723,0.01261973
73767,0.31818182,0.00401537,0.01261973
73768,0.55555556,0.00701096,0.01261973
73769,0.38461538,0.00485374,0.01261973
73770,0.07142857,0.00090141,0.01261973
73771,0.20000000,0.00252395,0.01261973
73772,0.37500000,0.00473240,0.01261973
73773,0.34883721,0.00440223,0.01261973
73774,0.33333333,0.00420658,0.01261973
73775,0.16666667,0.00210329,0.01261973
73776,0.14285714,0.00180282,0.01261973
73777,0.10000000,0.00126197,0.01261973
73778,0.40000000,0.00504789,0.01261973
73779,0.04545455,0.00057362,0.01261973
73780,0.13636364,0.00172087,0.01261973
73781,0.22727273,0.00286812,0.01261973
73782,0.09523810,0.00120188,0.01261973
73783,0.50000000,0.00630987,0.01261973
73784,0.25000000,0.00315493,0.01261973
73785,0.00000000,0.00000000,0.01261973
73786,0.08333333,0.00105164,0.01261973
73787,1.00000000,0.01261973,0.01261973
73788,1.00000000,0.01261973,0.01261973
73789,0.14285714,0.00180282,0.01261973
73790,0.16666667,0.00210329,0.01261973
73791,0.14285714,0.00180282,0.01261973
73792,0.50000000,0.00630987,0.01261973
73793,0.26470588,0.00334052,0.01261973
73794,1.00000000,0.01261973,0.01261973
73795,0.00000000,0.00000000,0.01261973
73796,0.50000000,0.00630987,0.01261973
73797,0.66666667,0.00841316,0.01261973
73798,0.80000000,0.01009579,0.01261973
73799,0.50000000,0.00630987,0.01261973
73800,0.56250000,0.00709860,0.01261973
73801,0.00000000,0.00000000,0.01261973
73802,0.08333333,0.00105164,0.01261973
73803,0.33333333,0.00420658,0.01261973
73804,0.14285714,0.00180282,0.01261973
73805,0.14285714,0.00180282,0.01261973
73806,0.14285714,0.00180282,0.01261973
73807,0.14285714,0.00180282,0.01261973
73808,0.12500000,0.00157747,0.01261973
73809,0.16666667,0.00210329,0.01261973
73810,0.16666667,0.00210329,0.01261973
73811,0.20000000,0.00252395,0.01261973
73812,0.00000000,0.00000000,0.01261973
73813,1.00000000,0.01261973,0.01261973
73814,0.28571429,0.00360564,0.01261973
73815,0.66666667,0.00841316,0.01261973
73816,0.76923077,0.00970749,0.01261973
73817,0.07142857,0.00090141,0.01261973
73818,0.00000000,0.00000000,0.01261973
73819,0.00000000,0.00000000,0.01261973
73820,1.00000000,0.01261973,0.01261973
73821,0.18750000,0.00236620,0.01261973
73822,0.11111111,0.00140219,0.01261973
73823,0.11111111,0.00140219,0.01261973
73824,0.00000000,0.00000000,0.01261973
73825,0.66666667,0.00841316,0.01261973
73826,0.33333333,0.00420658,0.01261973
73827,0.33333333,0.00420658,0.01261973
73828,1.00000000,0.01261973,0.01261973
73829,0.04000000,0.00050479,0.01261973
73830,0.06666667,0.00084132,0.01261973
73831,0.00000000,0.00000000,0.01261973
73832,0.10000000,0.00126197,0.01261973
73833,0.50000000,0.00630987,0.01261973
73834,0.00000000,0.00000000,0.01261973
73835,0.08333333,0.00105164,0.01261973
73836,0.14285714,0.00180282,0.01261973
73837,0.40000000,0.00504789,0.01261973
73838,0.25000000,0.00315493,0.01261973
73839,0.50000000,0.00630987,0.01261973
73840,0.33333333,0.00420658,0.01261973
73841,0.50000000,0.00630987,0.01261973
73842,0.25000000,0.00315493,0.01261973
73843,0.50000000,0.00630987,0.01261973
73844,0.07692308,0.00097075,0.01261973
73845,0.00000000,0.00000000,0.01261973
73846,0.50000000,0.00630987,0.01261973
73847,1.00000000,0.01261973,0.01261973
73848,0.07692308,0.00097075,0.01261973
73849,0.15384615,0.00194150,0.01261973
73850,0.09090909,0.00114725,0.01261973
73851,0.12500000,0.00157747,0.01261973
73852,0.37500000,0.00473240,0.01261973
73853,0.12500000,0.00157747,0.01261973
73854,0.00000000,0.00000000,0.01261973
73855,0.33333333,0.00420658,0.01261973
73856,0.00000000,0.00000000,0.01261973
73857,0.50000000,0.00630987,0.01261973
73858,0.33333333,0.00420658,0.01261973
73859,0.00000000,0.00000000,0.01261973
73860,0.00000000,0.00000000,0.01261973
73861,0.11111111,0.00140219,0.01261973
73862,0.37500000,0.00473240,0.01261973
73863,0.33333333,0.00420658,0.01261973
73864,0.00000000,0.00000000,0.01261973
73865,1.00000000,0.01261973,0.01261973
73866,0.00000000,0.00000000,0.01261973
73867,1.00000000,0.01261973,0.01261973
73868,0.00000000,0.00000000,0.01261973
73869,0.85714286,0.01081691,0.01261973
73870,0.50000000,0.00630987,0.01261973
73871,0.00000000,0.00000000,0.01261973
73872,0.00000000,0.00000000,0.01261973
73873,0.00000000,0.00000000,0.01261973
73874,0.00000000,0.00000000,0.01261973
73875,0.25000000,0.00315493,0.01261973
73876,0.25000000,0.00315493,0.01261973
73877,0.50000000,0.00630987,0.01261973
73878,0.33333333,0.00420658,0.01261973
73879,1.00000000,0.01261973,0.01261973
73880,0.50000000,0.00630987,0.01261973
73881,0.50000000,0.00630987,0.01261973
73882,0.00000000,0.00000000,0.01261973
73883,0.50000000,0.00630987,0.01261973
73884,0.33333333,0.00420658,0.01261973
73885,0.33333333,0.00420658,0.01261973
73886,0.50000000,0.00630987,0.01261973
73887,0.50000000,0.00630987,0.01261973
73888,0.00000000,0.00000000,0.01261973
73889,0.33333333,0.00420658,0.01261973
73890,0.33333333,0.00420658,0.01261973
73891,0.00000000,0.00000000,0.01261973
73892,0.00000000,0.00000000,0.01261973
73893,0.00000000,0.00000000,0.01261973
73894,0.00000000,0.00000000,0.01261973
73895,0.00000000,0.00000000,0.01261973
73896,0.33333333,0.00420658,0.01261973
73897,0.33333333,0.00420658,0.01261973
73898,0.00000000,0.00000000,0.01261973
73899,0.23636364,0.00298285,0.01261973
73900,0.00000000,0.00000000,0.01261973
73901,0.20000000,0.00252395,0.01261973
73902,0.00000000,0.00000000,0.01261973
73903,0.00000000,0.00000000,0.01261973
73904,0.25000000,0.00315493,0.01261973
73905,0.00000000,0.00000000,0.01261973
73906,0.50000000,0.00630987,0.01261973
73907,0.16666667,0.00210329,0.01261973
73908,0.14285714,0.00180282,0.01261973
73909,0.13333333,0.00168263,0.01261973
73910,0.08333333,0.00105164,0.01261973
73911,0.25000000,0.00315493,0.01261973
73912,0.20000000,0.00252395,0.01261973
73913,0.28571429,0.00360564,0.01261973
73914,1.00000000,0.01261973,0.01261973
73915,0.61111111,0.00771206,0.01261973
73916,0.20000000,0.00252395,0.01261973
73917,0.64000000,0.00807663,0.01261973
73918,0.04000000,0.00050479,0.01261973
73919,1.00000000,0.01261973,0.01261973
73920,0.42857143,0.00540846,0.01261973
73921,0.42857143,0.00540846,0.01261973
73922,0.00000000,0.00000000,0.01261973
73923,0.00000000,0.00000000,0.01261973
73924,0.20000000,0.00252395,0.01261973
73925,0.40000000,0.00504789,0.01261973
73926,1.00000000,0.01261973,0.01261973
73927,0.50000000,0.00630987,0.01261973
73928,0.75000000,0.00946480,0.01261973
73929,0.25000000,0.00315493,0.01261973
73930,0.12500000,0.00157747,0.01261973
73931,0.12500000,0.00157747,0.01261973
73932,0.75000000,0.00946480,0.01261973
73933,0.90000000,0.01135776,0.01261973
73934,0.08333333,0.00105164,0.01261973
73935,0.09090909,0.00114725,0.01261973
73936,0.10000000,0.00126197,0.01261973
73937,0.10000000,0.00126197,0.01261973
73938,0.50000000,0.00630987,0.01261973
73939,0.50000000,0.00630987,0.01261973
73940,0.00000000,0.00000000,0.01261973
73941,0.00000000,0.00000000,0.01261973
73942,0.00000000,0.00000000,0.01261973
73943,0.14285714,0.00180282,0.01261973
73944,0.50000000,0.00630987,0.01261973
73945,0.12500000,0.00157747,0.01261973
73946,0.50000000,0.00630987,0.01261973
73947,0.50000000,0.00630987,0.01261973
73948,0.00000000,0.00000000,0.01261973
73949,0.12500000,0.00157747,0.01261973
73950,0.06250000,0.00078873,0.01261973
73951,0.06250000,0.00078873,0.01261973
73952,0.21428571,0.00270423,0.01261973
73953,0.07142857,0.00090141,0.01261973
73954,0.25000000,0.00315493,0.01261973
73955,0.66666667,0.00841316,0.01261973
